id,text,author_id,public_metrics,name,spectrum
2019233934266012109,"Mark Teixeira is a proven winner who will fight for Texas and help us continue to deliver safe streets, secure borders, lower costs, a strong economy, and peace through strength. As the son of a veteran, Tex will also defend the rule of law, the Second Amendment, our troops and https://t.co/8W86KXpl8V",4849654052,"{'retweet_count': 24, 'reply_count': 58, 'like_count': 111, 'quote_count': 4, 'bookmark_count': 0, 'impression_count': 20347}",Mike Johnson,C
2019210103447011440,"Peter Oberacker has proudly served New Yorkers in the State Senate and in Congress will help us continue to deliver safe streets, secure borders, lower costs, a strong economy, and peace through strength. With experience in business and serving his community, Peter will also https://t.co/N5pXJSbUUZ",4849654052,"{'retweet_count': 23, 'reply_count': 53, 'like_count': 73, 'quote_count': 4, 'bookmark_count': 0, 'impression_count': 4927}",Mike Johnson,C
2019207948162003306,"Mike LiPetri is an America First patriot who will help us continue to deliver safe streets, secure borders, lower costs, a strong economy, and peace through strength. As a former Assemblyman and attorney, Mike will also help fight high taxes and soft-on-crime policies while https://t.co/GGmVyVoChe",4849654052,"{'retweet_count': 24, 'reply_count': 39, 'like_count': 69, 'quote_count': 3, 'bookmark_count': 1, 'impression_count': 8204}",Mike Johnson,C
2019201951334830259,"Chris McGowan is an America First patriot and veteran who will help us continue to deliver safe streets, secure borders, lower costs, a strong economy, and peace through strength. As an Iowa National Guard veteran, lawyer, and business leader, Chris will also help defend our https://t.co/6gbCNmxJ1g",4849654052,"{'retweet_count': 20, 'reply_count': 36, 'like_count': 78, 'quote_count': 2, 'bookmark_count': 2, 'impression_count': 4788}",Mike Johnson,C
2018067990617485615,"There are MANY reasons why House Republicans are on track to WIN the midterms — including our extraordinary record of accomplishments, great candidates, and our record-setting fundraising numbers.

This November, we’ll DEFY history and GROW our majority. 🇺🇸 https://t.co/8H6vbFRfOb",4849654052,"{'retweet_count': 845, 'reply_count': 6834, 'like_count': 4578, 'quote_count': 318, 'bookmark_count': 114, 'impression_count': 218919}",Mike Johnson,C
2017312060372029575,"Joint House Republican leadership endorsement statement with @SteveScaliseGOP and @tomemmer:

Michael Alfonso is an America First patriot who will help us continue to deliver safe streets, secure borders, lower costs, a strong economy, and peace through strength. As a grandson of https://t.co/GBDOxXzZq0",4849654052,"{'retweet_count': 42, 'reply_count': 96, 'like_count': 188, 'quote_count': 6, 'bookmark_count': 7, 'impression_count': 24848}",Mike Johnson,C
2017274149920453030,"House Republicans have dominated fundraising across the board and enter this election year with unprecedented resources.

As we continue to deliver bigger paychecks, lower costs, secure borders, and more, we remain on offense to grow our majority in 2026!
https://t.co/YwwET90by8",4849654052,"{'retweet_count': 27, 'reply_count': 139, 'like_count': 120, 'quote_count': 8, 'bookmark_count': 2, 'impression_count': 6519}",Mike Johnson,C
2017260966946209943,This week we celebrate National School Choice Week and all the ways we are growing opportunities for every student and parent - including expanded 529 Savings Accounts and Pell Grants. https://t.co/DruDFX5HSR,4849654052,"{'retweet_count': 0, 'reply_count': 32, 'like_count': 35, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 2548}",Mike Johnson,C
2022834898583572927,"Met with Japanese Foreign Minister Motegi in Munich to discuss economic collaboration, deterrence, and security cooperation. Proud to strengthen the U.S.-Japan Alliance as we enter a new Golden Age. https://t.co/2TymZ1HaH9",1858947201709305856,"{'retweet_count': 2756, 'reply_count': 540, 'like_count': 21493, 'quote_count': 99, 'bookmark_count': 239, 'impression_count': 235965}",Secretary Marco Rubio,C
2022815618723185008,Met with Ukrainian President @ZelenskyyUa on Ukraine's security and deepening defense and economic partnerships.  President Trump wants a solution that ends the bloodshed once and for all. https://t.co/DUAbiAMkhd,1858947201709305856,"{'retweet_count': 2045, 'reply_count': 1267, 'like_count': 15626, 'quote_count': 114, 'bookmark_count': 191, 'impression_count': 217006}",Secretary Marco Rubio,C
2022810585641947333,"Met with Finnish President @AlexStubb to thank Finland for pushing our Allies on defense spending commitments. The United States values Finland as a strategic partner in NATO and the Nordics. Together, we're advancing energy independence, economic prosperity, and regional https://t.co/cegaTJWFcR",1858947201709305856,"{'retweet_count': 677, 'reply_count': 240, 'like_count': 5632, 'quote_count': 30, 'bookmark_count': 63, 'impression_count': 97505}",Secretary Marco Rubio,C
2022805901879455777,"In my meeting with Norwegian Prime Minister @jonasgahrstore, we discussed Norway’s vital role in Arctic security and the strategic importance of Greenland. We look forward to partnering with Norway on supply chain security, including on critical minerals. https://t.co/4NnmhOb4Ff",1858947201709305856,"{'retweet_count': 704, 'reply_count': 254, 'like_count': 5113, 'quote_count': 32, 'bookmark_count': 80, 'impression_count': 88665}",Secretary Marco Rubio,C
2022797536193384578,"Met with my @G7 counterparts in Munich to advance @POTUS’s vision of pursuing peace through strength. We discussed ongoing efforts to end the Russia-Ukraine war, promote stability in Venezuela, and address global threats to achieve international peace and prosperity. https://t.co/kg9Fj1ji7a",1858947201709305856,"{'retweet_count': 2904, 'reply_count': 1168, 'like_count': 19159, 'quote_count': 101, 'bookmark_count': 252, 'impression_count': 233836}",Secretary Marco Rubio,C
2022696415164776538,"Armies do not fight for abstractions. Armies fight for a people.

Armies fight for a nation. 

Armies fight for a way of life and that is what we are defending. https://t.co/U8vasZVylD",1858947201709305856,"{'retweet_count': 7750, 'reply_count': 2794, 'like_count': 49198, 'quote_count': 591, 'bookmark_count': 1317, 'impression_count': 1466004}",Secretary Marco Rubio,C
2022684613106372751,I am reminded by my own story that both the history and fate of the United States and Europe will always be linked together. https://t.co/wXHfymCV6d,1858947201709305856,"{'retweet_count': 5306, 'reply_count': 1793, 'like_count': 39335, 'quote_count': 235, 'bookmark_count': 944, 'impression_count': 413257}",Secretary Marco Rubio,C
2022672793020817818,"We do not want allies shackled by guilt and shame.

We want allies who are proud of their culture and heritage and are willing to help us defend it. https://t.co/IOKg9n1UNM",1858947201709305856,"{'retweet_count': 20513, 'reply_count': 5904, 'like_count': 118330, 'quote_count': 1367, 'bookmark_count': 3956, 'impression_count': 2546863}",Secretary Marco Rubio,C
2022644331878793376,It is time to unshackle our ingenuity and build a new Western century. https://t.co/KJjGQ24bCd,1858947201709305856,"{'retweet_count': 6206, 'reply_count': 2390, 'like_count': 44796, 'quote_count': 360, 'bookmark_count': 1134, 'impression_count': 793025}",Secretary Marco Rubio,C
2022642955346116616,"Mass migration is not some fringe concern of little consequence.

It was and continues to be a crisis that destabilizes societies across the West. https://t.co/cPELgF0UrW",1858947201709305856,"{'retweet_count': 15173, 'reply_count': 2830, 'like_count': 77702, 'quote_count': 595, 'bookmark_count': 2049, 'impression_count': 1562278}",Secretary Marco Rubio,C
2022455120093446533,"In my meeting with @SecGenNATO Rutte, I emphasized that increased Allied defense spending is critical to NATO's strength against 21st century threats. https://t.co/XeBm5lNryn",1858947201709305856,"{'retweet_count': 984, 'reply_count': 546, 'like_count': 6998, 'quote_count': 33, 'bookmark_count': 105, 'impression_count': 145774}",Secretary Marco Rubio,C
2022359421808963820,"In my meeting earlier today with German Chancellor Friedrich Merz, we discussed our shared efforts to secure supply chains, advance efforts to end the Russia–Ukraine war, and strengthen the partnership between the United States and Europe. https://t.co/VdaAvWp2PE",1858947201709305856,"{'retweet_count': 1655, 'reply_count': 1429, 'like_count': 12316, 'quote_count': 102, 'bookmark_count': 251, 'impression_count': 366833}",Secretary Marco Rubio,C
2022331622725648558,Congratulations to the Bangladesh Nationalist Party and its leader Tarique Rahman as well as the people of Bangladesh. The United States looks forward to working with the newly elected government to advance prosperity and the security of the region.,1858947201709305856,"{'retweet_count': 762, 'reply_count': 378, 'like_count': 7108, 'quote_count': 52, 'bookmark_count': 146, 'impression_count': 250113}",Secretary Marco Rubio,C
2022059021117862385,Congratulations to Prime Minister @miaamormottley on her reelection. The United States looks forward to enhancing our cooperation with Barbados to strengthen regional security and advance shared priorities in our hemisphere.,1858947201709305856,"{'retweet_count': 447, 'reply_count': 310, 'like_count': 4079, 'quote_count': 13, 'bookmark_count': 47, 'impression_count': 140805}",Secretary Marco Rubio,C
2020895075786482035,The sentencing of Jimmy Lai in Hong Kong is an unjust and tragic conclusion to this case. We urge the authorities to grant Mr. Lai humanitarian parole.,1858947201709305856,"{'retweet_count': 3047, 'reply_count': 2079, 'like_count': 18630, 'quote_count': 250, 'bookmark_count': 364, 'impression_count': 1977179}",Secretary Marco Rubio,C
2019743124101431704,"On February 5, 2026, the New START Treaty expired. Negotiated at a different time to meet a different challenge, New START no longer serves its purpose. Our desire to reduce global nuclear threats is genuine, but we will not accept terms that harm the United States or ignore",1858947201709305856,"{'retweet_count': 2580, 'reply_count': 2038, 'like_count': 15493, 'quote_count': 160, 'bookmark_count': 506, 'impression_count': 901248}",Secretary Marco Rubio,C
2019510491249516884,Glad to be with @VP Vance in Milan to meet our @TeamUSA Winter Olympics athletes. Proud of your dedication as you represent the best of American excellence. Let's go Team USA 🇺🇸 https://t.co/xRIf90EHxE,1858947201709305856,"{'retweet_count': 4155, 'reply_count': 2002, 'like_count': 34203, 'quote_count': 154, 'bookmark_count': 320, 'impression_count': 931802}",Secretary Marco Rubio,C
2019469030147457028,"Under President Trump, the United States has the opportunity to become more faithful than it has ever been before.

Prayer has always been this country’s superpower. Faith in God is what has made it great. https://t.co/u7DSkekJ7Q",1858947201709305856,"{'retweet_count': 6925, 'reply_count': 14036, 'like_count': 33973, 'quote_count': 985, 'bookmark_count': 813, 'impression_count': 1629909}",Secretary Marco Rubio,C
2019216116544073962,"The Iranian regime does not reflect the people of Iran, nor their culture rooted within a deep history. I know of no other country where there’s a bigger difference between the people who lead the country and the people who live there. https://t.co/MznPODW9sn",1858947201709305856,"{'retweet_count': 17684, 'reply_count': 11803, 'like_count': 63985, 'quote_count': 1203, 'bookmark_count': 1388, 'impression_count': 1951498}",Secretary Marco Rubio,C
2019192322823713202,"At today's Critical Minerals Ministerial with @VP Vance we joined efforts with global partners to build more secure and resilient critical mineral supply chains. Under President Trump's strong leadership, the U.S. is uniting likeminded governments to build stable and strong https://t.co/Jw4vTvBZZ7",1858947201709305856,"{'retweet_count': 1382, 'reply_count': 824, 'like_count': 7044, 'quote_count': 71, 'bookmark_count': 144, 'impression_count': 254568}",Secretary Marco Rubio,C
2022370552502014040,"Paid partnerships with:

SimpliSafe: Claim 50% off any new system by visiting https://t.co/XyxVk1qYVf

Cozy Earth: Luxury shouldn't be out of reach. Get up to 20% off at https://t.co/bsmXB3h06k

Joi + Blokes: Use code TUCKER for 50% off your labs and 20% off all supplements at",22703645,"{'retweet_count': 28, 'reply_count': 23, 'like_count': 218, 'quote_count': 0, 'bookmark_count': 12, 'impression_count': 133199}",Tucker Carlson,C
2022370191108125080,"Technology stole your privacy, and with it your freedom. Yannik Schrade has a plan to get it back.

(0:00) Why Is Privacy So Important?
(4:13) Is Schrade Prepared to Suffer for His Cause?
(10:38) Why Doesn't Our Current System Protect Our Privacy?
(14:16) Are We Being Surveilled? https://t.co/atKUUEcKHx",22703645,"{'retweet_count': 1310, 'reply_count': 496, 'like_count': 5111, 'quote_count': 224, 'bookmark_count': 2396, 'impression_count': 2081101}",Tucker Carlson,C
2021743844153307461,"Paid partnerships with:

Dose: Daily supplements for the systems that support you. Use code TUCKER for 35% at https://t.co/N3rcIn3tuL

Masa Chips: Get 25% off with code TUCKER at https://t.co/g9IdcWAkRE

TCN: Watch 'Replacing Europe: Following the World's Deadliest Migration",22703645,"{'retweet_count': 23, 'reply_count': 25, 'like_count': 294, 'quote_count': 1, 'bookmark_count': 4, 'impression_count': 196002}",Tucker Carlson,C
2021743555463852045,"“The good news is, the system is going away.” Ron Paul looks back at 90.

(0:00) Monologue
(23:59) Is America Going Bankrupt?
(25:50) Why Haven't America's Gold Reserves Been Audited?
(35:27) Who Are the Truth Tellers in Washington?
(40:33) Have Any of These Foreign Wars Made https://t.co/IPROa1yfCa",22703645,"{'retweet_count': 2396, 'reply_count': 627, 'like_count': 10105, 'quote_count': 192, 'bookmark_count': 2699, 'impression_count': 2343817}",Tucker Carlson,C
2020921422030229529,"Paid partnerships with:

Dutch: Get $50 a year for vet care with Tucker50 at https://t.co/j8YeNIva8N

Charity Mobile: A pro-life company serving pro-life customers and supporting pro-life causes for 30 years. Use promo code TUCKER to get a free phone with free activation, free",22703645,"{'retweet_count': 40, 'reply_count': 37, 'like_count': 278, 'quote_count': 2, 'bookmark_count': 16, 'impression_count': 204251}",Tucker Carlson,C
2020920927815356740,"Ray Dalio on how to prevent another American civil war.

(0:00) The Cycle of Civilizations
(07:15) How Democracies Break Down and Turn Authoritarian
(18:10) The Dollar, Debt and the End of Monetary Trust
(26:53) Why Gold Always Survives System Failure
(38:15) What Will the Price https://t.co/UC9gH74cuv",22703645,"{'retweet_count': 1359, 'reply_count': 486, 'like_count': 5950, 'quote_count': 87, 'bookmark_count': 3757, 'impression_count': 1704567}",Tucker Carlson,C
2019834666770145300,"Paid partnerships with:

Masa Chips: Get 25% off with code TUCKER at https://t.co/g9IdcWASHc

Defend: Enter code ""Tucker"" for 20% off your purchase at https://t.co/LhXECJGyIG

Joi + Blokes: Use code TUCKER for 50% off your labs and 20% off all supplements at",22703645,"{'retweet_count': 72, 'reply_count': 86, 'like_count': 704, 'quote_count': 8, 'bookmark_count': 35, 'impression_count': 323496}",Tucker Carlson,C
2019833474048197053,"It looks like Pizzagate is basically real. Ian Carroll explains.

(00:00) Monologue
(12:01) What Is Pizzagate?
(26:28) The Elites' Demonic Ritualistic Child Abuse
(32:16) The Disgusting Governmental Cover-up of Epstein’s Atrocities
(40:04) The Essential Questions We Need Answered https://t.co/VUdyTXNSFH",22703645,"{'retweet_count': 12859, 'reply_count': 2381, 'like_count': 44041, 'quote_count': 729, 'bookmark_count': 16849, 'impression_count': 4832295}",Tucker Carlson,C
2019304451979538495,Thanks for this. I’d love to. We’ll reach out to your office today to set up an interview. Much appreciated. https://t.co/ihBUy41et8,22703645,"{'retweet_count': 3279, 'reply_count': 2028, 'like_count': 43261, 'quote_count': 198, 'bookmark_count': 871, 'impression_count': 2561819}",Tucker Carlson,C
2019222315666403584,"Paid partnerships with:

SimpliSafe: Claim 50% off any new system by visiting https://t.co/XyxVk1qYVf

Charity Mobile: A pro-life company serving pro-life customers and supporting pro-life causes for 30 years. Use promo code TUCKER to get a free phone with free activation, free",22703645,"{'retweet_count': 110, 'reply_count': 127, 'like_count': 1074, 'quote_count': 5, 'bookmark_count': 33, 'impression_count': 365592}",Tucker Carlson,C
2019221939685060867,"How does the US-funded Israeli government treat Christians in the Holy Land? We asked some. Listen carefully to their accounts. This will shock you.

(00:00) Monologue
(05:28) How Are Christians Doing in the Holy Land?
(16:57) Do Christians in the Holy Land Receive Support From https://t.co/3i1LP3BRcs",22703645,"{'retweet_count': 10774, 'reply_count': 3264, 'like_count': 38642, 'quote_count': 813, 'bookmark_count': 10184, 'impression_count': 4677618}",Tucker Carlson,C
2018384411692003816,"Paid partnerships with:

Hallow prayer app: Get 3 months free at https://t.co/Ku9UV0OOOY

Black Rifle Coffee: Promo code ""Tucker"" for 30% off at https://t.co/RVr4MwnL2Y

Cowboy Colostrum: Get 25% off your entire order with code TUCKER at https://t.co/FfZTrniqmx",22703645,"{'retweet_count': 64, 'reply_count': 67, 'like_count': 437, 'quote_count': 4, 'bookmark_count': 30, 'impression_count': 291650}",Tucker Carlson,C
2018383918240559385,"The people who run countries believe in the supernatural. It’s the main thing they believe in. Why do they try so hard to convince the rest of us it’s not real? AJ Gentile on giants, the pyramids and remote viewing.

(00:00) Why Does the Science Community Refuse to Admit When https://t.co/TjgJ2Tdc4g",22703645,"{'retweet_count': 2688, 'reply_count': 941, 'like_count': 11870, 'quote_count': 214, 'bookmark_count': 6764, 'impression_count': 2085442}",Tucker Carlson,C
2017298571721089281,"Paid partnerships with:

Masa Chips: Get 25% off with code TUCKER at https://t.co/g9IdcWAkRE

Amazon MGM Studios: Tickets for Melania are now available. Exclusively in theaters January 30: https://t.co/RGHk3mS6uk

Liberty Safe: Shop for premium American made safes at",22703645,"{'retweet_count': 91, 'reply_count': 162, 'like_count': 720, 'quote_count': 11, 'bookmark_count': 17, 'impression_count': 319335}",Tucker Carlson,C
2017296755248038261,"Most Americans just want to live in a sovereign country that cares about them. That’s not a partisan position. It’s a baseline demand. Cenk Uygur explains.

(0:00) Why Cenk Said Yes to This Conversation
(2:37) Israel, The Gaza Genocide and Media Gaslighting
(16:18) The Israeli https://t.co/mycZE6HprZ",22703645,"{'retweet_count': 2643, 'reply_count': 1888, 'like_count': 12115, 'quote_count': 289, 'bookmark_count': 2941, 'impression_count': 2935937}",Tucker Carlson,C
2016511813425181142,"Paid partnerships:

Joi + Blokes: Use code TUCKER for 50% off your labs and 20% off all supplements at https://t.co/WqRU8EmxJy

Hallow prayer app: Get 3 months free at https://t.co/Ku9UV0OOOY",22703645,"{'retweet_count': 32, 'reply_count': 79, 'like_count': 446, 'quote_count': 2, 'bookmark_count': 25, 'impression_count': 365564}",Tucker Carlson,C
2016511670835609698,"Chaos spreads like cancer in Minneapolis. What happens next?

(0:00) Monologue
(1:04:50) What Is Actually Happening in Minneapolis? 
(1:11:50) The Militia Taking Over Minneapolis
(1:17:51) The Mission to Destroy Western Civilization 
(1:29:22) How Can Donald Trump Fix This? https://t.co/kEz59zpzKy",22703645,"{'retweet_count': 1904, 'reply_count': 1072, 'like_count': 7869, 'quote_count': 141, 'bookmark_count': 1776, 'impression_count': 2046807}",Tucker Carlson,C
2015847731705622888,"Paid partnerships with:

Black Rifle Coffee: Promo code ""Tucker"" for 30% off at https://t.co/RVr4MwnL2Y

Dose: Daily supplements for the systems that support you. Visit https://t.co/N3rcIn3tuL  and use code TUCKER for 35% off.

Battalion Metals: Shop fair-priced gold and silver.",22703645,"{'retweet_count': 35, 'reply_count': 66, 'like_count': 309, 'quote_count': 1, 'bookmark_count': 22, 'impression_count': 268658}",Tucker Carlson,C
2015847204230242316,"Gold has so dramatically outperformed the S&amp;P this century that you’d think CNBC would be recommending it to investors. But they’re not. Peter Schiff explains why.

(0:00) Why Schiff Decided to Start Buying Gold
(10:45) You're Being Lied to About Inflation
(23:39) How the https://t.co/8GstgGKC5W",22703645,"{'retweet_count': 1595, 'reply_count': 736, 'like_count': 7644, 'quote_count': 145, 'bookmark_count': 3731, 'impression_count': 2475458}",Tucker Carlson,C
2014760262499246173,"Paid partnerships with:

Dose: Daily supplements for the systems that support you. Visit https://t.co/N3rcIn3tuL and use code TUCKER for 35% off.

Cozy Earth: Luxury shouldn't be out of reach. Go to https://t.co/bsmXB3h06k for up to 20% off.

TCN: Watch 'Replacing Europe:",22703645,"{'retweet_count': 75, 'reply_count': 67, 'like_count': 441, 'quote_count': 2, 'bookmark_count': 29, 'impression_count': 285583}",Tucker Carlson,C
2022437532924006630,"This is a MUST READ about Erika Kirk. 
Every single word of this is accurate and there is not enough money in the world that can force us to deny our human instincts. https://t.co/pDIiublGVo",878247600096509952,"{'retweet_count': 4293, 'reply_count': 2473, 'like_count': 35656, 'quote_count': 126, 'bookmark_count': 6828, 'impression_count': 4447367}",Candace Owens,C
2022328566332195019,"It is TEXTBOOK grooming behavior. 
Not to mention it is illegal in Michigan to photograph a minor without parental consent or presence. 
Yes, it requires an explanation. https://t.co/acUdV0Lhgy",878247600096509952,"{'retweet_count': 1711, 'reply_count': 793, 'like_count': 15317, 'quote_count': 36, 'bookmark_count': 340, 'impression_count': 736062}",Candace Owens,C
2022107034108223843,"1) No matter how many times you Zionists lie, you cannot reshape reality. I never took any money from John Mappin. 
2) If you are upset about the mere prospect of Turning Point’s relationship with Scientology, you should ask for the call logs from the hospital after Charlie was https://t.co/r93adLR01H",878247600096509952,"{'retweet_count': 1383, 'reply_count': 936, 'like_count': 11121, 'quote_count': 40, 'bookmark_count': 314, 'impression_count': 685461}",Candace Owens,C
2022071263783739839,"Last show before break: 

-Pam Bondi has republicans rooting for democrats. That’s how bad the Epstein fallout has been. 
-Erika Kirk’s strange relationship with a 15 year old girl resurfaces. 

Join us LIVE: 

https://t.co/6XGKaCIgZ4",878247600096509952,"{'retweet_count': 1141, 'reply_count': 830, 'like_count': 7092, 'quote_count': 61, 'bookmark_count': 255, 'impression_count': 548902}",Candace Owens,C
2021767704974139770,"I hate to be a stickler for details but… Erika told Glenn it was her first time back in Charlie’s office during that interview on 12/11.
So did Gigi ask Mike McCoy to move the wedding photo? Because Mikey gave an interview a month earlier on 11/8 and it was already moved. 😩🤷‍♀️ https://t.co/aMV3Vj8taN https://t.co/OTcEdpa33G",878247600096509952,"{'retweet_count': 1603, 'reply_count': 1594, 'like_count': 14207, 'quote_count': 95, 'bookmark_count': 751, 'impression_count': 3052763}",Candace Owens,C
2021709518472626617,"Today on the show! 

1) I think I know what happened to the wedding photo in Charlie’s office…
2) Carrie Prejean gets fired for refusing to bend the knee to Zionists over Catholic doctrine 
3) Hired actors at the Superbowl? 

https://t.co/4iWiKtqFkO",878247600096509952,"{'retweet_count': 942, 'reply_count': 814, 'like_count': 6375, 'quote_count': 51, 'bookmark_count': 208, 'impression_count': 493884}",Candace Owens,C
2021615773593022601,"Carrie didn’t hijack anything. You hosted a performative Zionist hearing meant to neuter the Christian faith. 
Carrie spoke truth, as a Catholic, and Christians, the Truth cannot be defeated. 
Zionists are naturally hostile to Catholics because we refuse to bend the knee to https://t.co/t2Tr3GrB3k",878247600096509952,"{'retweet_count': 4830, 'reply_count': 1407, 'like_count': 26535, 'quote_count': 162, 'bookmark_count': 734, 'impression_count': 684445}",Candace Owens,C
2021579960280903853,"Couldn’t agree more. 
Look at all I’ve managed to uncover by simply turning to the public for tips… 

Could you imagine me with subpoena power? 

We’d go max. https://t.co/oiIo1hfOQX",878247600096509952,"{'retweet_count': 4508, 'reply_count': 2034, 'like_count': 47134, 'quote_count': 180, 'bookmark_count': 858, 'impression_count': 1845554}",Candace Owens,C
2021390205442470075,"The President of the United States has flown in from Tel Aviv to inform Donald Trump how many Christians will be required to die overseas in Iran. 
Stay tuned. https://t.co/Q3vJQU3oqo",878247600096509952,"{'retweet_count': 16913, 'reply_count': 4348, 'like_count': 88457, 'quote_count': 478, 'bookmark_count': 2948, 'impression_count': 2910334}",Candace Owens,C
2021383734348644849,"Every journalist in America should be covering the fact that Erika Kirk’s assistant was slated to be at UVU and she was pulled back, because Erika’s “best friend” sensed danger. 

It is UTTERLY UNACCEPTABLE if ALL PARTIES are not brought in for questioning regarding this anomaly.",878247600096509952,"{'retweet_count': 3043, 'reply_count': 1451, 'like_count': 22492, 'quote_count': 109, 'bookmark_count': 757, 'impression_count': 854377}",Candace Owens,C
2021342849221132402,"We received a shocking confirmation regarding Erika Kirk’s inner circle on September 10th. 

If we had any semblance of a justice system, Erika would at this point be taken in for questioning by the police. 

https://t.co/ddhsVFRyfr",878247600096509952,"{'retweet_count': 2194, 'reply_count': 1468, 'like_count': 12478, 'quote_count': 171, 'bookmark_count': 807, 'impression_count': 854547}",Candace Owens,C
2021303950104985723,"Woe to you fools who don’t understand that the people capable of this won’t hesitate to do the same to you and your children. 

Woe to you fools who don’t realize that these people are already in control of our politicians and are the descendants of the Bolsheviks. 

Look the https://t.co/FLQWq6IKp2",878247600096509952,"{'retweet_count': 14064, 'reply_count': 2876, 'like_count': 51289, 'quote_count': 436, 'bookmark_count': 3096, 'impression_count': 1165328}",Candace Owens,C
2021292364518637656,"This is accurate. Zionists are calling for Carrie Prejean to be punished. This is because they disagree with the Catholic and Orthodox position, that we do not, as Seth Dillon illuminates, simply “worship a Jew”. 
This is an intentionally-corrupted theological talking point that https://t.co/UM3oTKYh5b https://t.co/cIZZ7QFzkv",878247600096509952,"{'retweet_count': 1893, 'reply_count': 624, 'like_count': 10077, 'quote_count': 54, 'bookmark_count': 411, 'impression_count': 348651}",Candace Owens,C
2021245877185036605,"Conservatives are now fully deluding themselves and paying influencers to invert reality. To what end? 

It’s like watching a bad rerun Hillary Clinton’s “too big to fail” 2016 campaign. 

Reality: you lost the Super Bowl narrative. Bad Bunny had an objectively successful",878247600096509952,"{'retweet_count': 2451, 'reply_count': 2290, 'like_count': 20675, 'quote_count': 237, 'bookmark_count': 842, 'impression_count': 684007}",Candace Owens,C
2021067445897981956,"When they can’t win the argument, they move to censor the speaker. 
But they can’t censor us all. 
Every time they move to punish someone’s speech, more Americans and Christians awaken to the real threat to our freedom. 

 @CarriePrejean1 will be fine either way. https://t.co/Da3w3ybdp0",878247600096509952,"{'retweet_count': 2072, 'reply_count': 562, 'like_count': 15602, 'quote_count': 33, 'bookmark_count': 360, 'impression_count': 806157}",Candace Owens,C
2021007339378311498,"I would like to add that this is young woman who worked directly for Andrew Kolvet, so perhaps the spokesperson can come right out and explain why they need photos of her residence and car? 

@AndrewKolvet ?",878247600096509952,"{'retweet_count': 1104, 'reply_count': 407, 'like_count': 9499, 'quote_count': 15, 'bookmark_count': 170, 'impression_count': 207075}",Candace Owens,C
2021005974933471642,"Turning Point USA sent a person out to take photos of Aubrey’s car and her home. This is the young woman they fired. 
Note: the individual taking the photos had no documents to serve them. He just got caught taking photos of her car and home. 

wtf is going on? https://t.co/6sArabUFy8",878247600096509952,"{'retweet_count': 2505, 'reply_count': 917, 'like_count': 12425, 'quote_count': 84, 'bookmark_count': 747, 'impression_count': 852443}",Candace Owens,C
2020977689604260342,"Today on the show: 

1) Bad Bunny vs. Turning Point USA for halftime: I’ll tell you the obvious winner. 

2) Fort Huachuca is back on the table. 

3) Seth Dillon says my show thumbnail almost got him killed. Lol. Zionists…

https://t.co/SUbwPSDIxo",878247600096509952,"{'retweet_count': 534, 'reply_count': 593, 'like_count': 4043, 'quote_count': 22, 'bookmark_count': 135, 'impression_count': 301573}",Candace Owens,C
2020933023420813408,"Seth Dillon told the committee that someone tried to kill his family because I put his face on an “I know what you did last summer” movie poster. 

We believe you, Seth. https://t.co/BtBw9lJFY1",878247600096509952,"{'retweet_count': 629, 'reply_count': 483, 'like_count': 8946, 'quote_count': 30, 'bookmark_count': 129, 'impression_count': 251770}",Candace Owens,C
2020930389695476066,"Elsewhere in this CSPAN clip, Seth lies, repeatedly, claiming that I’ve said things that I factually never once said. I do not support Zionism and I have never conflated it with “Jews” as he testifies. 

Elsewhere, he also lectures about Christ is King being co-opted.",878247600096509952,"{'retweet_count': 489, 'reply_count': 150, 'like_count': 5297, 'quote_count': 3, 'bookmark_count': 109, 'impression_count': 148328}",Candace Owens,C
2023039801537216700,"Pizza shop in Portland, Oregon says “food is political” in an unhinged anti-ICE rant

I guess if you support ICE they don’t want your business…

Would be a shame if everyone in the area saw this!! https://t.co/8QVULyqUvA",1326229737551912960,"{'retweet_count': 44, 'reply_count': 32, 'like_count': 154, 'quote_count': 1, 'bookmark_count': 10, 'impression_count': 4852}",Libs of TikTok,C
2023028237031665806,Anti-ICE students are throwing rocks at Trump supporters now https://t.co/N8xrdM0sOQ,1326229737551912960,"{'retweet_count': 282, 'reply_count': 151, 'like_count': 953, 'quote_count': 22, 'bookmark_count': 32, 'impression_count': 30483}",Libs of TikTok,C
2023021993239654604,"Girls cries for her mom while getting arrested during an anti-ICE riot

“I want my mommy!” https://t.co/zkoGzk8aWI",1326229737551912960,"{'retweet_count': 564, 'reply_count': 579, 'like_count': 4622, 'quote_count': 78, 'bookmark_count': 107, 'impression_count': 77409}",Libs of TikTok,C
2022986389407863008,"Border Patrol just posted this for Valentine’s Day 

Epic 🤣🤣🤣https://t.co/RGe796smXW",1326229737551912960,"{'retweet_count': 546, 'reply_count': 93, 'like_count': 4551, 'quote_count': 32, 'bookmark_count': 134, 'impression_count': 77640}",Libs of TikTok,C
